"P1","P2","P3","P4","P5","P6","P7","P8","MeanDecreaseAccuracy","MeanDecreaseGini"
"FREQCOFM77",0.000876935164982256,0.0112230279318024,0.00892338535200108,0.00209723444506236,0.00114606585531583,0.00487083293897471,0.0118191416115957,0.0242678769842489,0.00804539679827103,49.1346133275248
"FREQABSSLOPEMEAN77",0.00592574348996839,0.0198743754384847,0.00427273975218677,0.00406413726067463,0.00385573522020265,0.00408509707800051,0.00791491022247994,0.0221154347161406,0.00888927932934709,54.8846386027272
"FREQSLOPEMEAN77",0.00618578580559385,0.017644886653621,0.00692477424019713,0.00251293887883351,0.00342850426993897,0.00983925167033251,0.00744536496570379,0.014253323230131,0.00841018016605645,55.0011048249451
"DURATION77",0.0029875880549039,0.00848971016487543,0.0115329602060429,0.0033618579034164,-0.00339552661847627,0.00699730117242942,0.00619224779514076,0.00514620144962711,0.00510095241355168,55.4682444605493
"FREQSWEEPDWNPERCENT77",0.000616140903030812,0.00698519943155758,0.0226380496843866,0.00156786000232186,0.00450472198542219,0.010268954235731,0.0114057361259287,0.0145716058673057,0.00896234581905689,56.0283709253645
"FREQSWEEPFLATPERCENT77",0.00286036304051112,0.00828581244532524,0.0296908772680187,0.00532277899116451,0.00830409000261038,0.00998685135607956,0.0182060575922273,0.0157819361449,0.012144266570752,57.1291852817646
"FREQPOSSLOPEMEAN77",0.0124102525202148,0.0106432965739009,0.0326274720386413,0.0119251840060155,-0.00308511364144484,0.0170173248479267,0.0244257034092456,0.0458841151896885,0.0188387984298493,59.682635916689
"FREQQUARTER377",0.000245536944700216,0.0487245407228027,0.0403002982206534,0.0127989588009841,-0.00153084727636209,0.0610202077831987,0.00601485420796806,0.0523388920312387,0.0272922038089202,77.3640410760816
"REP78",79,79,79,79,79,79,79,79,79,79
"FREQSTEPDOWN78",-2.01162680953752e-05,-5.07857650714794e-05,2.22000222000222e-05,-7.08561842549806e-05,0,0,-6.66674074156379e-05,0,-2.3745624572172e-05,0.354513461531748
"FREQNUMSTEPS78",-4.64197587094912e-05,2.62894999737105e-05,-2.08125208125208e-05,-3.18000318000318e-05,0,4.70704461835282e-05,-4.44219811808745e-05,-5.5881980969089e-05,-1.46820582921868e-05,0.712992805424448
"NUMSWEEPSDWNUP78",7.02044057849356e-05,0.000196084764979472,-0.000283036010396655,-2.95525926972953e-05,-0.000121854266026637,-8.91598760856623e-05,-0.000187704763833313,0.000239811902339525,-2.85458136491835e-05,1.48474755769224
"FREQBEGDWN78",-0.00112602903826451,-0.000937419556781025,0.0013231655901539,-0.000470136940853808,-0.000459807703415518,0.0014020839644379,-0.000783109986348092,0.0039193124082864,0.000325020046625194,7.83248912806155
"FREQENDDWN78",0.000956415078951929,0.00140105738340961,0.000977142704261599,-0.000241996288429731,0.000152285206199437,0.000703900879958809,0.00234888125714324,0.00156837233085018,0.000968708632821289,8.11823151238029
"FREQENDUP78",0.000135007166313842,-0.000633275357749626,-0.000228679252950411,0.000533576330458613,0.000471813358001227,0.0013137902525783,0.000812458868335113,0.000458774488514993,0.00038261287433329,8.74500214544227
"NUMSWEEPSUPDWN78",0.000843693905049839,0.00207955322734836,-4.33941717401724e-05,-0.000736597927138939,0.000725796886035742,-0.000266258277380876,0.00155790720353278,0.000986819040556215,0.000669084141015568,8.76267835101908
"FREQBEGUP78",0.00330437829569825,0.00295994385854991,0.00126371665112612,0.00389552603352702,0.00295131422439013,0.000764867055942083,0.000402514390991526,0.00610672204550228,0.00268153286186414,10.7941591381485
"INFLSTDDEVDELTA78",0.00199337302668872,0.00109890386529358,0.000742771669018813,0.000547399684685927,0.000429676266413467,0.00218684434404357,0.000114669168725081,0.000939870264159882,0.00101508401144431,13.376735881213
"NUMINFLECTIONS78",0.00129676180760846,0.00330443690667617,-0.00167057322422437,0.00127992452456935,0.00116627307443313,0.00539809997167915,0.00482281929237796,0.000162391654646111,0.00199417342015341,14.9503665151832
"INFLMAXMINDELTA78",0.000624892840836014,0.00110174823490673,0.000254939438515472,-0.000897019485262411,-0.00074977079686991,0.00190217550023959,-0.00210077568951628,0.00144277469681419,0.000227474579195398,16.4154348800778
"INFLMEANDELTA78",0.0018220698672798,0.00632978656901987,0.00404603159227756,-0.00239737509330353,0.00139588424665381,0.0057131562552497,-0.000949139199869286,0.00876641569838552,0.00305661095760442,30.2516535719593
"NUMSWEEPSFLATDWN78",-0.000821993774849182,0.00620974687812363,0.000862420691904724,-0.00113188292352237,0.000775765539881474,0.0144737652984326,0.00272378627194987,0.00644269866591706,0.00362497214710327,33.3518958632366
"FREQSLOPERATIO78",0.00104901874800787,0.00191928906989277,0.00150233206174911,0.0018064381611116,0.000675966539031311,0.00496333768432264,0.00330003476084855,0.00246714728305449,0.00217715371103711,34.7292287836633
"NUMSWEEPSFLATUP78",-0.00100654745209667,0.00777025018879022,0.00373651253699238,0.000455874995631093,-0.0017919255305606,0.0159651509231438,0.0121413645648842,0.0282556825065629,0.00816559632276724,40.2575873265576
"FREQNEGSLOPEMEAN78",-0.00210856056780566,0.00882262027790719,0.0203378369435449,0.00821497785990521,0.00312721127515188,0.0087548668883179,0.00992921025634519,0.0338505637285667,0.0112638876515646,45.0828207168604
"FREQSPREAD78",0.00340098772021679,0.0183973763550619,0.0079507955101945,-0.00115010774958161,0.00234549083330164,0.00476577563042244,0.00571509697512642,0.0181373801370003,0.00736485600253707,46.2991038401524
"FREQCOFM78",0.00414189738503751,0.0146992314623394,0.00992404446804026,0.000496395870637079,0.00282554973753128,0.0142886319434203,0.00683263167361266,0.0240138769325773,0.009467495397306,49.7349523750402
"FREQABSSLOPEMEAN78",0.00591616569910895,0.0191448396036243,-0.000731149188586904,0.00569379218500366,-0.00113686003086295,0.00716438291213357,0.00300754974311837,0.0165459974017431,0.0068582241638635,53.3481186813134
"FREQSWEEPDWNPERCENT78",-0.00126939510354514,0.00500930592331146,0.023253474330922,0.000204101026510563,0.00112989007624195,0.0105712897997965,0.0124012799082079,0.00993733524057694,0.00754968969683531,53.4456301466393
"FREQSLOPEMEAN78",0.00819073888747301,0.0184598209281109,0.00567693807587799,0.000354840531166062,0.00143113831926971,0.0108517158770555,0.00943130195552823,0.0156125782523898,0.00871465799482786,54.9730348242063
"DURATION78",0.00644900735980949,0.00797898361563611,0.00873336259299384,0.00229315004192738,0.00265299372029563,0.0131900299031575,0.00558427298132337,0.0049979594354048,0.00640292982099326,55.997415083004
"FREQSWEEPFLATPERCENT78",0.00438612710696379,0.00509776977563421,0.0250664378441002,0.00603226837188069,0.00273474088997177,0.0182430224625071,0.0150122551084456,0.010604762910032,0.010728053906222,56.7689676134939
"FREQPOSSLOPEMEAN78",0.0204140495578949,0.00852930770813657,0.0470231062210046,0.00864754664627057,-0.0013289906373674,0.0210642114385795,0.0219267134646583,0.0351377603139429,0.0200169803238579,60.1358366903852
"FREQQUARTER378",0.00594140398854839,0.0453899245976083,0.0457890884966941,0.00507637169858651,0.00615760669047332,0.0457441842610069,0.0061396272288062,0.0503029015606807,0.0261178504617594,77.079816489977
"REP79",80,80,80,80,80,80,80,80,80,80
"FREQSTEPDOWN79",-2.37857380714524e-05,-7.11240207038526e-05,-2.12553404042766e-05,-2.27045681591136e-05,2.85428856857428e-05,0,-3.83013209196314e-05,4.62695199537305e-05,-1.47269579586733e-05,0.411039779390959
"FREQNUMSTEPS79",-0.000141359328496404,-8.24250368580879e-05,0.000320635329836006,6.79862348863472e-05,2.27045681591136e-05,2.76234899776787e-05,-8.80536214882719e-05,-6.66902756686038e-05,5.00976552470747e-06,0.908292985163339
"NUMSWEEPSDWNUP79",-0.000310961539866244,0.000383234499938067,0.00045143153183622,9.51077793952241e-05,3.78014463364532e-05,-7.71273689695122e-05,0.000200290672305104,-0.000126535652722582,7.61925353170242e-05,2.13105209034423
"FREQENDDWN79",0.00170887345992659,-0.000347369651921006,0.000502016313560918,-2.74921007129354e-05,-0.000390845313955288,0.00121858513208122,0.000790567762508594,0.00115478495803932,0.000573557336566806,7.66886768977954
"FREQBEGDWN79",-0.00135919811274518,-0.000755349629665969,0.000468225975656178,-0.000353072927621451,-0.000310226435519537,1.05827914225462e-05,0.000880333400280694,0.00183201665468508,2.9231888978685e-05,7.96219308388181
"FREQENDUP79",0.00232161991918509,0.000401086463531698,0.000663228091230114,2.57740737439316e-05,-0.000131555921850966,0.00193750214591491,-0.000527174166820493,-0.00104013687852538,0.000466940456590087,8.71712321342993
"NUMSWEEPSUPDWN79",0.00175954109521902,0.0014272010071765,-0.000229594277883972,-0.000841666906630274,6.65573752076459e-06,-0.000480122187623515,-0.000121873748081153,0.00043176736300362,0.000242348287461421,9.15457909086251
"FREQBEGUP79",0.00175732465090126,0.000868352807283284,-2.64285547735884e-05,0.000136512408328774,0.00122753787363154,0.00105736135798073,-0.000660251603246865,0.000882450722576154,0.000665412795327416,9.38798357437551
"INFLSTDDEVDELTA79",0.00363792585337823,0.0022319661948062,0.000895349094775754,0.000977461937047628,-0.00059067984572948,0.00159598904716944,-0.0017806907044099,-7.56574684841998e-05,0.000865437339865957,14.3376277594397
"NUMINFLECTIONS79",0.00161910503911119,0.00208363074560113,-0.00136185511403054,0.00122281656493542,0.00292514594073464,0.0048626804865093,0.000383317363774803,-0.00074378699128385,0.00137310630406434,14.6608271781295
"INFLMAXMINDELTA79",0.0032052105929809,0.00319643682445929,-0.000122339562564994,-0.000871563996239428,-0.00118590852737197,0.00125168257074234,-0.00137843127331371,0.0021981184700333,0.000747220440777367,17.3355956727746
"INFLMEANDELTA79",8.90803560571465e-05,0.00617779514930039,0.00193506224856371,-0.00314502460675715,0.000272304197239855,0.0042831989377519,-0.00104740841522471,0.00378561089101429,0.00151344376656994,29.936597420129
"NUMSWEEPSFLATDWN79",0.00201457990227715,0.00623232403605798,0.000889129819704031,0.00505117653022489,5.54428344263805e-06,0.0146816147931618,0.0023039728590267,0.00234373081979415,0.00415344843008709,34.3315319446855
"FREQSLOPERATIO79",-0.00150597851439365,0.00156434923736398,0.00322554995470762,-0.00103692395244753,0.00190847057814409,0.00488755474829958,0.00348938776075645,-0.000604460571190078,0.00150497115799138,35.6277596308121
"NUMSWEEPSFLATUP79",0.00126325280147974,0.00393476997412887,0.00593305607518455,0.0028103862097202,-0.00137512304906493,0.013236936831294,0.0115549900113606,0.0163496184421591,0.00669792292746016,39.98947244677
"FREQNEGSLOPEMEAN79",-0.00495222742072095,0.00501242281282614,0.0237861540471743,0.00947131536193557,-0.0010792151998927,0.016715926969596,0.00924013389670006,0.0303808999985126,0.0110110204268709,45.4701598201651
"FREQSPREAD79",0.00796486506799612,0.023609837439444,0.0081738006857845,0.00215788386057618,-0.00106826594838732,0.00162376575269199,0.0125515824679004,0.00878195128247855,0.00792152511317449,47.2622247520625
"FREQCOFM79",0.0035412011366409,0.012117415057715,0.0108242891216965,0.00177367309738405,-0.00202769902668286,0.00578818039930838,0.00870961418297894,0.0113602106491312,0.00644811339655057,47.4995975096966
"FREQABSSLOPEMEAN79",0.0134280146098679,0.0121786573505255,0.00173816424970437,0.00315044806865132,0.00133178187295642,0.00774005973277277,0.00571583937658262,0.0101637218169829,0.00687779332116152,54.0419039949884
"FREQSLOPEMEAN79",0.00313905922102445,0.0163837926478174,0.00527666885725266,0.0011994794190609,0.00583216002217812,0.0138381827173002,0.007444514053865,0.0109399455495164,0.00801754668511467,55.0089961610163
"FREQSWEEPDWNPERCENT79",-0.000457321013537042,0.0074087098689171,0.0203497003414308,0.00318660515110499,0.00266701708488217,0.0149581493562107,0.0104784993847497,0.00749711934830566,0.00828369135033777,55.3369361155294
"DURATION79",0.00543795388496534,0.00768455646511746,0.0107326784308432,0.00222326787146757,-0.00156329696018942,0.00573254046386157,0.00698290143188269,-0.0010460995587253,0.00448125771680259,55.446988885911
"FREQSWEEPFLATPERCENT79",0.00340076088631423,0.00641066887709907,0.0194751209214691,0.00592524249590949,0.00758296125166466,0.0186680420328476,0.0193364614995815,0.004079014211669,0.0104236557492022,57.2341024630655
"FREQPOSSLOPEMEAN79",0.0130060365603922,0.0116403028344917,0.0384164037290288,0.00979387434791693,-0.00167906473019265,0.0211557999941578,0.0311933475138744,0.0399084794627373,0.0203105102665899,60.5135357408533
"FREQQUARTER379",0.00846633690229612,0.0438699680350678,0.022855650348292,0.00851901298332939,0.00313723327684492,0.0293547344514612,0.0115970273221299,0.0359857342488863,0.0203303769160853,71.5975953752311
"REP80",81,81,81,81,81,81,81,81,81,81
"FREQSTEPDOWN80",-7.28927956481725e-06,0,-3.39220515156275e-06,1.22327313507051e-05,5.41885001165053e-06,0,4.11228034184355e-05,-5.91917534902951e-07,5.85342022951669e-06,0.460932608661195
"FREQNUMSTEPS80",-4.91991181335137e-05,3.79007962131129e-05,3.66980518033379e-06,-4.22722942457815e-07,3.56426418851823e-05,5.77900860472612e-06,7.90599873420009e-06,7.90582028215566e-05,1.57852288760709e-05,1.05284930470931
"NUMSWEEPSDWNUP80",-0.000115786982842063,9.93055800656089e-05,0.000224953138831938,-0.000113880947074826,5.04920901501947e-05,-4.67718149247095e-05,0.000187170803241791,-0.000152252825701033,1.47878509053348e-05,2.15372547067722
"FREQENDDWN80",0.000217090027021478,0.00100594502954888,0.000810520214839496,-0.000113489085377072,0.00102811588212918,0.000296746395083641,0.00105308341994483,0.00133736325285333,0.00070598277317636,7.47566714516772
"FREQBEGDWN80",-1.27024861328289e-05,-0.00113563829370783,0.000190329243684781,0.000333660780341424,0.000127031515044318,0.00145737380686022,0.000865932087593987,0.00495640487741576,0.000844160071127556,8.49886549928896
"FREQENDUP80",0.000601424124089435,-0.00149004316287262,0.00151741103517004,-0.000244283959273658,1.01077534359448e-05,0.00162515120596502,0.000714239117015472,-0.000445086223518845,0.000279506427167576,8.9315378572893
"NUMSWEEPSUPDWN80",-0.000465658180745466,-0.000208060454044028,0.000529261862437445,-6.55558541948573e-05,-0.00045831351638014,-0.000656703807112332,0.00076810269321763,0.000796943951374131,2.99188849834541e-05,9.09628778379181
"FREQBEGUP80",-0.0001496406964825,0.00039361124122399,0.000665372892286821,0.00247364336397788,0.000323989843295969,0.00197597468270782,0.000430425576825416,0.00103908319669417,0.000873717621309862,9.94400067090599
"INFLSTDDEVDELTA80",0.00165036746398792,0.00208577374762831,0.00171027374542964,0.00141095787014448,-0.000104568945639058,0.000590523491971727,-0.000276814272724453,0.00126401112839446,0.00103344314979936,13.9871984822686
"NUMINFLECTIONS80",0.0018802450209293,0.00239546109008178,-0.00151014948192909,0.00186643521300158,0.00102697209966196,0.00343802208266499,0.00393391111770727,-0.0017826174622614,0.00134429170725656,14.6620449602534
"INFLMAXMINDELTA80",0.00194111648849855,0.00196557692386154,5.47585553981328e-05,0.00118350696781462,0.000294181803587078,0.00130952118556719,-0.00020296511634171,0.000631999581076689,0.000880422947252903,17.186580457336
"INFLMEANDELTA80",0.0025120244369761,0.00312682844491,0.00230124179214314,-0.00150485122430165,0.00151221203818645,0.00592536951791599,0.000901419137416778,0.00424374256806147,0.00233974061518786,30.877678724762
"NUMSWEEPSFLATDWN80",-0.00110054098217041,0.00449690700748758,0.00589200979151536,0.00191041636751205,0.00260743376379411,0.0119251699856361,0.00131436390144202,0.00328289221611652,0.00373145888450364,34.857690283125
"FREQSLOPERATIO80",-0.0029487097181548,0.00190746061999804,0.000968599906377167,0.00132265824339277,0.00264207909613759,0.00378574853952467,0.00199268260566947,0.00136220788348084,0.00134715414767562,35.123839759602
"NUMSWEEPSFLATUP80",0.00280462652281354,0.00600576474240888,0.010355114613756,0.00204480348489333,-0.000620406249452153,0.00805201950075037,0.0122024202048235,0.0216256305996558,0.00768466218555821,39.9042432726433
"FREQNEGSLOPEMEAN80",-0.00198850915589286,0.00505523542484705,0.024743483452101,0.00326216881132693,0.00705450205720454,0.0101931451546983,0.0103979455026249,0.0254256367882688,0.0103871564999441,44.4629379330261
"FREQSPREAD80",0.00336464240376031,0.0138371146229822,0.00993978906333429,0.00177778277856453,0.000722456472896728,0.00344286838433744,0.00728641830397167,0.0128637776480968,0.00655690342589401,45.246609958735
"FREQCOFM80",0.00398149100249253,0.0159352234642558,0.00719450784866932,0.0017192731228148,-0.00309603991367558,0.00865679471695315,0.0119413956859516,0.0223770541377085,0.00845722893108439,49.7238677805276
"FREQSLOPEMEAN80",0.00128596593360456,0.0131311380409065,0.00528992094281676,0.00755160141167529,0.00478121096261613,0.00719463212351664,0.0076225076409919,0.00847185702608199,0.00683541912598486,52.9796802186008
"FREQSWEEPDWNPERCENT80",-0.00185285982709505,0.0042840685881461,0.0179531020991164,0.00615108447960501,0.00113838577575759,0.00614997294393995,0.0111294738490167,0.00695018420212218,0.00642190151737666,53.166529295357
